TITLE="anvil_cfd_result"
VARIABLES="x" "y" "rho" "u" "v" "p" "T" "Mach" "p0"
ZONE T="Fluid", I=80, J=40, DATAPACKING=POINT
9.37500000e-02 5.40306544e-02 1.70490811e+00 6.08952699e+02 1.03279763e+02 1.71345668e+05 3.50108373e+02 1.64661301e+00 7.80605289e+05
1.06250000e-01 5.62347417e-02 1.72208102e+00 6.06317333e+02 1.04663881e+02 1.73814963e+05 3.51612193e+02 1.63679878e+00 7.80333593e+05
1.18750000e-01 5.84388290e-02 1.72179627e+00 6.06320188e+02 1.05270425e+02 1.73746521e+05 3.51531867e+02 1.63726854e+00 7.80573263e+05
1.31250000e-01 6.06429162e-02 1.71774972e+00 6.06752228e+02 1.05944795e+02 1.73174268e+05 3.51199445e+02 1.63948409e+00 7.80579211e+05
1.43750000e-01 6.28470035e-02 1.71167273e+00 6.07426007e+02 1.07171915e+02 1.72299271e+05 3.50665510e+02 1.64306469e+00 7.80798831e+05
1.56250000e-01 6.50510907e-02 1.71100903e+00 6.07389809e+02 1.07413653e+02 1.72228191e+05 3.50656816e+02 1.64310212e+00 7.80520360e+05
1.68750000e-01 6.72551780e-02 1.71285039e+00 6.07147986e+02 1.07428715e+02 1.72482102e+05 3.50796257e+02 1.64214830e+00 7.80558232e+05
1.81250000e-01 6.94592653e-02 1.71656768e+00 6.06707815e+02 1.07020091e+02 1.73007788e+05 3.51103427e+02 1.64008663e+00 7.80530587e+05
1.93750000e-01 7.16633525e-02 1.71864664e+00 6.06465504e+02 1.06783475e+02 1.73300808e+05 3.51272652e+02 1.63894710e+00 7.80523691e+05
2.06250000e-01 7.38674398e-02 1.71826295e+00 6.06512071e+02 1.06792530e+02 1.73247973e+05 3.51243973e+02 1.63914025e+00 7.80510728e+05
2.18750000e-01 7.60715270e-02 1.71660048e+00 6.06715112e+02 1.06917457e+02 1.73012807e+05 3.51106903e+02 1.64005020e+00 7.80510779e+05
2.31250000e-01 7.82756143e-02 1.71498070e+00 6.06893880e+02 1.07061450e+02 1.72790709e+05 3.50987375e+02 1.64086476e+00 7.80457435e+05
2.43750000e-01 8.04797015e-02 1.71439593e+00 6.06982639e+02 1.07057513e+02 1.72702889e+05 3.50928646e+02 1.64123299e+00 7.80489802e+05
2.56250000e-01 8.26837888e-02 1.71494387e+00 6.06919747e+02 1.06955111e+02 1.72782281e+05 3.50977793e+02 1.64090582e+00 7.80467217e+05
2.68750000e-01 8.48878761e-02 1.71569924e+00 6.06830658e+02 1.06862462e+02 1.72889152e+05 3.51040263e+02 1.64048342e+00 7.80457577e+05
2.81250000e-01 8.70919633e-02 1.71638945e+00 6.06728457e+02 1.06850663e+02 1.72989699e+05 3.51103172e+02 1.64006305e+00 7.80421507e+05
2.93750000e-01 8.92960506e-02 1.71633445e+00 6.06727916e+02 1.06900724e+02 1.72981159e+05 3.51097089e+02 1.64009896e+00 7.80424815e+05
3.06250000e-01 9.15001378e-02 1.71603248e+00 6.06753372e+02 1.06961882e+02 1.72939811e+05 3.51074932e+02 1.64024571e+00 7.80409239e+05
3.18750000e-01 9.37042251e-02 1.71575525e+00 6.06782279e+02 1.07008888e+02 1.72899893e+05 3.51050612e+02 1.64040005e+00 7.80408913e+05
3.31250000e-01 9.59083124e-02 1.71576982e+00 6.06771447e+02 1.07028853e+02 1.72903650e+05 3.51055257e+02 1.64037003e+00 7.80390893e+05
3.43750000e-01 9.81123996e-02 1.71583296e+00 6.06758892e+02 1.07032921e+02 1.72913087e+05 3.51061500e+02 1.64032441e+00 7.80380331e+05
3.56250000e-01 1.00316487e-01 1.71589758e+00 6.06743977e+02 1.07028188e+02 1.72924018e+05 3.51070472e+02 1.64026216e+00 7.80357131e+05
3.68750000e-01 1.02520574e-01 1.71589075e+00 6.06742821e+02 1.07025679e+02 1.72923795e+05 3.51071416e+02 1.64025576e+00 7.80348673e+05
3.81250000e-01 1.04724661e-01 1.71586228e+00 6.06743679e+02 1.07020779e+02 1.72920875e+05 3.51071311e+02 1.64025599e+00 7.80335758e+05
3.93750000e-01 1.06928749e-01 1.71582679e+00 6.06746116e+02 1.07012137e+02 1.72917052e+05 3.51070813e+02 1.64025954e+00 7.80322652e+05
4.06250000e-01 1.09132836e-01 1.71580188e+00 6.06746816e+02 1.06999390e+02 1.72914374e+05 3.51070471e+02 1.64025628e+00 7.80306767e+05
4.18750000e-01 1.11336923e-01 1.71580904e+00 6.06745328e+02 1.06981960e+02 1.72916375e+05 3.51073068e+02 1.64023826e+00 7.80294795e+05
4.31250000e-01 1.13541010e-01 1.71581806e+00 6.06743337e+02 1.06966120e+02 1.72918772e+05 3.51076088e+02 1.64021866e+00 7.80282782e+05
4.43750000e-01 1.15745098e-01 1.71582699e+00 6.06739369e+02 1.06954272e+02 1.72920624e+05 3.51078025e+02 1.64019826e+00 7.80267373e+05
4.56250000e-01 1.17949185e-01 1.71582337e+00 6.06737113e+02 1.06947396e+02 1.72921324e+05 3.51080185e+02 1.64018412e+00 7.80254059e+05
4.68750000e-01 1.20153272e-01 1.71581413e+00 6.06734142e+02 1.06949181e+02 1.72920971e+05 3.51081357e+02 1.64017441e+00 7.80241162e+05
4.81250000e-01 1.22357359e-01 1.71579793e+00 6.06732205e+02 1.06954597e+02 1.72919847e+05 3.51082393e+02 1.64016942e+00 7.80230277e+05
4.93750000e-01 1.24561447e-01 1.71579912e+00 6.06725773e+02 1.06961201e+02 1.72921092e+05 3.51084677e+02 1.64015027e+00 7.80213591e+05
5.06250000e-01 1.26765534e-01 1.71580608e+00 6.06719268e+02 1.06968654e+02 1.72923329e+05 3.51087794e+02 1.64012939e+00 7.80199350e+05
5.18750000e-01 1.28969621e-01 1.71581313e+00 6.06712770e+02 1.06975600e+02 1.72925878e+05 3.51091527e+02 1.64010684e+00 7.80184590e+05
5.31250000e-01 1.31173709e-01 1.71581879e+00 6.06706367e+02 1.06981251e+02 1.72927593e+05 3.51093849e+02 1.64008724e+00 7.80169499e+05
5.43750000e-01 1.33377796e-01 1.71581490e+00 6.06701999e+02 1.06985504e+02 1.72928327e+05 3.51096137e+02 1.64007241e+00 7.80155541e+05
5.56250000e-01 1.35581883e-01 1.71580441e+00 6.06698705e+02 1.06988616e+02 1.72927986e+05 3.51097591e+02 1.64006182e+00 7.80141664e+05
5.68750000e-01 1.37785970e-01 1.71578696e+00 6.06696600e+02 1.06989328e+02 1.72926696e+05 3.51098542e+02 1.64005441e+00 7.80127208e+05
5.81250000e-01 1.39990058e-01 1.71576376e+00 6.06695446e+02 1.06989388e+02 1.72924586e+05 3.51099007e+02 1.64005032e+00 7.80112937e+05
5.93750000e-01 1.42194145e-01 1.71573796e+00 6.06694750e+02 1.06988561e+02 1.72922169e+05 3.51099379e+02 1.64004725e+00 7.80098451e+05
6.06250000e-01 1.44398232e-01 1.71571007e+00 6.06694366e+02 1.06987013e+02 1.72919531e+05 3.51099728e+02 1.64004471e+00 7.80083595e+05
6.18750000e-01 1.46602319e-01 1.71567934e+00 6.06694357e+02 1.06984989e+02 1.72916548e+05 3.51099962e+02 1.64004321e+00 7.80068387e+05
6.31250000e-01 1.48806407e-01 1.71564885e+00 6.06694189e+02 1.06983072e+02 1.72913646e+05 3.51100307e+02 1.64004107e+00 7.80052808e+05
6.43750000e-01 1.51010494e-01 1.71561546e+00 6.06694491e+02 1.06980383e+02 1.72910335e+05 3.51100417e+02 1.64004036e+00 7.80037045e+05
6.56250000e-01 1.53214581e-01 1.71558919e+00 6.06693769e+02 1.06977806e+02 1.72908021e+05 3.51101096e+02 1.64003569e+00 7.80021171e+05
6.68750000e-01 1.55418668e-01 1.71557298e+00 6.06691721e+02 1.06975430e+02 1.72907108e+05 3.51102558e+02 1.64002581e+00 7.80005544e+05
6.81250000e-01 1.57622756e-01 1.71556562e+00 6.06688366e+02 1.06974024e+02 1.72907429e+05 3.51104717e+02 1.64001132e+00 7.79990121e+05
6.93750000e-01 1.59826843e-01 1.71556279e+00 6.06684326e+02 1.06973129e+02 1.72908342e+05 3.51107151e+02 1.63999463e+00 7.79974803e+05
7.06250000e-01 1.62030930e-01 1.71556096e+00 6.06680181e+02 1.06972215e+02 1.72909415e+05 3.51109704e+02 1.63997738e+00 7.79959555e+05
7.18750000e-01 1.64235017e-01 1.71555934e+00 6.06675973e+02 1.06970709e+02 1.72910546e+05 3.51112332e+02 1.63995952e+00 7.79943855e+05
7.31250000e-01 1.66439105e-01 1.71555729e+00 6.06672039e+02 1.06968246e+02 1.72911754e+05 3.51115204e+02 1.63994136e+00 7.79928158e+05
7.43750000e-01 1.68643192e-01 1.71555728e+00 6.06667571e+02 1.06964738e+02 1.72913176e+05 3.51118094e+02 1.63992127e+00 7.79911190e+05
7.56250000e-01 1.70847279e-01 1.71555887e+00 6.06663079e+02 1.06960449e+02 1.72914930e+05 3.51121331e+02 1.63989996e+00 7.79894281e+05
7.68750000e-01 1.73051366e-01 1.71556234e+00 6.06658405e+02 1.06956202e+02 1.72917023e+05 3.51124869e+02 1.63987748e+00 7.79877546e+05
7.81250000e-01 1.75255454e-01 1.71556633e+00 6.06653444e+02 1.06952465e+02 1.72919221e+05 3.51128515e+02 1.63985423e+00 7.79860392e+05
7.93750000e-01 1.77459541e-01 1.71557249e+00 6.06647975e+02 1.06951119e+02 1.72921602e+05 3.51132089e+02 1.63983092e+00 7.79843995e+05
8.06250000e-01 1.79663628e-01 1.71558101e+00 6.06641858e+02 1.06951853e+02 1.72924272e+05 3.51135770e+02 1.63980663e+00 7.79827760e+05
8.18750000e-01 1.81867715e-01 1.71559156e+00 6.06635126e+02 1.06954430e+02 1.72927245e+05 3.51139646e+02 1.63978112e+00 7.79811471e+05
8.31250000e-01 1.84071803e-01 1.71560384e+00 6.06627848e+02 1.06958776e+02 1.72930391e+05 3.51143521e+02 1.63975500e+00 7.79795251e+05
8.43750000e-01 1.86275890e-01 1.71561520e+00 6.06620420e+02 1.06964437e+02 1.72933728e+05 3.51147972e+02 1.63972776e+00 7.79778579e+05
8.56250000e-01 1.88479977e-01 1.71562358e+00 6.06612954e+02 1.06970464e+02 1.72936183e+05 3.51151240e+02 1.63970334e+00 7.79761222e+05
8.68750000e-01 1.90684064e-01 1.71562099e+00 6.06607747e+02 1.06975774e+02 1.72937460e+05 3.51154365e+02 1.63968485e+00 7.79745459e+05
8.81250000e-01 1.92888152e-01 1.71561210e+00 6.06603469e+02 1.06980780e+02 1.72937741e+05 3.51156754e+02 1.63967037e+00 7.79729872e+05
8.93750000e-01 1.95092239e-01 1.71558986e+00 6.06601109e+02 1.06981967e+02 1.72936359e+05 3.51158502e+02 1.63966065e+00 7.79712329e+05
9.06250000e-01 1.97296326e-01 1.71555643e+00 6.06600713e+02 1.06982158e+02 1.72933322e+05 3.51159176e+02 1.63965813e+00 7.79695699e+05
9.18750000e-01 1.99500414e-01 1.71551467e+00 6.06601893e+02 1.06980621e+02 1.72929074e+05 3.51159099e+02 1.63966069e+00 7.79679529e+05
9.31250000e-01 2.01704501e-01 1.71547243e+00 6.06603376e+02 1.06977637e+02 1.72924730e+05 3.51158923e+02 1.63966361e+00 7.79663339e+05
9.43750000e-01 2.03908588e-01 1.71543619e+00 6.06603785e+02 1.06973933e+02 1.72921211e+05 3.51159195e+02 1.63966234e+00 7.79645990e+05
9.56250000e-01 2.06112675e-01 1.71540968e+00 6.06602349e+02 1.06970126e+02 1.72919045e+05 3.51160224e+02 1.63965441e+00 7.79626997e+05
9.68750000e-01 2.08316763e-01 1.71538868e+00 6.06599798e+02 1.06966380e+02 1.72917726e+05 3.51161844e+02 1.63964221e+00 7.79606849e+05
9.81250000e-01 2.10520850e-01 1.71537066e+00 6.06597822e+02 1.06963155e+02 1.72916669e+05 3.51163387e+02 1.63963193e+00 7.79590132e+05
9.93750000e-01 2.12724937e-01 1.71531400e+00 6.06600483e+02 1.06959190e+02 1.72911313e+05 3.51164107e+02 1.63963539e+00 7.79570010e+05
6.25000000e-03 5.36020436e-02 1.17659598e+00 6.94446818e+02 1.04183680e-03 1.01325542e+05 3.00000458e+02 1.99999628e+00 7.92811954e+05
1.87500000e-02 5.58061309e-02 1.17671291e+00 6.94427125e+02 2.83136307e-02 1.01339640e+05 3.00012386e+02 1.99989981e+00 7.92803285e+05
3.12500000e-02 5.80102181e-02 1.17807294e+00 6.94199268e+02 3.47802975e-01 1.01503779e+05 3.00151400e+02 1.99878082e+00 7.92706405e+05
4.37500000e-02 6.02143054e-02 1.18711051e+00 6.92686840e+02 2.48793136e+00 1.02600687e+05 3.01085238e+02 1.99134341e+00 7.92058642e+05
5.62500000e-02 6.24183927e-02 1.22343127e+00 6.86559797e+02 1.10997272e+01 1.07091822e+05 3.04934859e+02 1.96147482e+00 7.89247596e+05
6.87500000e-02 6.46224799e-02 1.31548919e+00 6.70967455e+02 3.21650136e+01 1.18850688e+05 3.14734797e+02 1.88876827e+00 7.82683944e+05
8.12500000e-02 6.68265672e-02 1.45800036e+00 6.47468148e+02 6.18409639e+01 1.37663634e+05 3.28921259e+02 1.78893905e+00 7.77729996e+05
9.37500000e-02 6.90306544e-02 1.58957487e+00 6.26592187e+02 8.62542596e+01 1.55460812e+05 3.40698553e+02 1.70933527e+00 7.78242009e+05
1.06250000e-01 7.12347417e-02 1.66728967e+00 6.14164771e+02 1.00362350e+02 1.66176935e+05 3.47208245e+02 1.66595632e+00 7.79304821e+05
1.18750000e-01 7.34388290e-02 1.69622421e+00 6.09473597e+02 1.05879713e+02 1.70192359e+05 3.49532164e+02 1.65051313e+00 7.79885901e+05
1.31250000e-01 7.56429162e-02 1.70368249e+00 6.07982663e+02 1.08786885e+02 1.71221700e+05 3.50106755e+02 1.64658963e+00 7.80013273e+05
1.43750000e-01 7.78470035e-02 1.70629927e+00 6.07666738e+02 1.08419595e+02 1.71600661e+05 3.50343527e+02 1.64503214e+00 7.79922132e+05
1.56250000e-01 8.00510907e-02 1.71137495e+00 6.07111250e+02 1.07583212e+02 1.72319034e+05 3.50766754e+02 1.64219276e+00 7.79872064e+05
1.68750000e-01 8.22551780e-02 1.71736598e+00 6.06505010e+02 1.06285173e+02 1.73173569e+05 3.51276501e+02 1.63881223e+00 7.79793627e+05
1.81250000e-01 8.44592653e-02 1.71992840e+00 6.06206485e+02 1.06145391e+02 1.73528406e+05 3.51471855e+02 1.63751016e+00 7.79874491e+05
1.93750000e-01 8.66633525e-02 1.71864262e+00 6.06338054e+02 1.06419057e+02 1.73346051e+05 3.51365180e+02 1.63822933e+00 7.79891524e+05
2.06250000e-01 8.88674398e-02 1.71598024e+00 6.06598183e+02 1.07022383e+02 1.72969655e+05 3.51146209e+02 1.63970037e+00 7.79908694e+05
2.18750000e-01 9.10715270e-02 1.71457025e+00 6.06719218e+02 1.07436391e+02 1.72770299e+05 3.51029930e+02 1.64048111e+00 7.79918357e+05
2.31250000e-01 9.32756143e-02 1.71465843e+00 6.06719520e+02 1.07369784e+02 1.72782647e+05 3.51036963e+02 1.64043456e+00 7.79919884e+05
2.43750000e-01 9.54797015e-02 1.71538350e+00 6.06666236e+02 1.07108243e+02 1.72885393e+05 3.51097244e+02 1.64003284e+00 7.79915773e+05
2.56250000e-01 9.76837888e-02 1.71624369e+00 6.06612761e+02 1.06808874e+02 1.73002837e+05 3.51159657e+02 1.63960854e+00 7.79951377e+05
2.68750000e-01 9.98878761e-02 1.71618756e+00 6.06621510e+02 1.06759547e+02 1.72998265e+05 3.51161863e+02 1.63960356e+00 7.79924968e+05
2.81250000e-01 1.02091963e-01 1.71582190e+00 6.06657267e+02 1.06849990e+02 1.72946984e+05 3.51132583e+02 1.63980741e+00 7.79931091e+05
2.93750000e-01 1.04296051e-01 1.71539272e+00 6.06698472e+02 1.06990385e+02 1.72881367e+05 3.51087178e+02 1.64008634e+00 7.79959905e+05
3.06250000e-01 1.06500138e-01 1.71535552e+00 6.06687974e+02 1.07063510e+02 1.72879938e+05 3.51091890e+02 1.64008164e+00 7.79947976e+05
3.18750000e-01 1.08704225e-01 1.71538280e+00 6.06687128e+02 1.07052608e+02 1.72883674e+05 3.51093894e+02 1.64006970e+00 7.79950927e+05
3.31250000e-01 1.10908312e-01 1.71552782e+00 6.06673917e+02 1.07025931e+02 1.72903826e+05 3.51105138e+02 1.63999646e+00 7.79956559e+05
3.43750000e-01 1.13112400e-01 1.71564733e+00 6.06661704e+02 1.07003714e+02 1.72920399e+05 3.51114331e+02 1.63993270e+00 7.79957069e+05
3.56250000e-01 1.15316487e-01 1.71568580e+00 6.06659802e+02 1.07003663e+02 1.72925469e+05 3.51116753e+02 1.63992203e+00 7.79967518e+05
3.68750000e-01 1.17520574e-01 1.71567471e+00 6.06661479e+02 1.07008388e+02 1.72923648e+05 3.51115323e+02 1.63993195e+00 7.79970855e+05
3.81250000e-01 1.19724661e-01 1.71566676e+00 6.06664821e+02 1.07007835e+02 1.72922355e+05 3.51114326e+02 1.63994279e+00 7.79977640e+05
3.93750000e-01 1.21928749e-01 1.71568738e+00 6.06664587e+02 1.06999143e+02 1.72925084e+05 3.51115648e+02 1.63993507e+00 7.79980964e+05
4.06250000e-01 1.24132836e-01 1.71573714e+00 6.06662715e+02 1.06981516e+02 1.72931649e+05 3.51118793e+02 1.63991467e+00 7.79986816e+05
4.18750000e-01 1.26336923e-01 1.71577414e+00 6.06661505e+02 1.06961537e+02 1.72937453e+05 3.51123006e+02 1.63989242e+00 7.79987089e+05
4.31250000e-01 1.28541010e-01 1.71576386e+00 6.06667335e+02 1.06948071e+02 1.72935466e+05 3.51121076e+02 1.63990599e+00 7.79993924e+05
4.43750000e-01 1.30745098e-01 1.71573295e+00 6.06673920e+02 1.06940053e+02 1.72931000e+05 3.51118334e+02 1.63992595e+00 7.79997026e+05
4.56250000e-01 1.32949185e-01 1.71568670e+00 6.06681544e+02 1.06943203e+02 1.72923888e+05 3.51113358e+02 1.63995901e+00 7.80003448e+05
4.68750000e-01 1.35153272e-01 1.71563887e+00 6.06688185e+02 1.06949260e+02 1.72916699e+05 3.51108550e+02 1.63999045e+00 7.80007632e+05
4.81250000e-01 1.37357359e-01 1.71560340e+00 6.06693191e+02 1.06955075e+02 1.72911748e+05 3.51105754e+02 1.64001279e+00 7.80011313e+05
4.93750000e-01 1.39561447e-01 1.71560533e+00 6.06692955e+02 1.06959449e+02 1.72911906e+05 3.51105681e+02 1.64001437e+00 7.80013860e+05
5.06250000e-01 1.41765534e-01 1.71561624e+00 6.06691398e+02 1.06964643e+02 1.72913435e+05 3.51106552e+02 1.64001065e+00 7.80016426e+05
5.18750000e-01 1.43969621e-01 1.71563418e+00 6.06688723e+02 1.06970474e+02 1.72915966e+05 3.51108019e+02 1.64000291e+00 7.80018827e+05
5.31250000e-01 1.46173709e-01 1.71565258e+00 6.06685815e+02 1.06976735e+02 1.72918505e+05 3.51109411e+02 1.63999493e+00 7.80020991e+05
5.43750000e-01 1.48377796e-01 1.71566683e+00 6.06683805e+02 1.06982333e+02 1.72920455e+05 3.51110453e+02 1.63998981e+00 7.80023825e+05
5.56250000e-01 1.50581883e-01 1.71567894e+00 6.06681815e+02 1.06986559e+02 1.72921981e+05 3.51111073e+02 1.63998510e+00 7.80025223e+05
5.68750000e-01 1.52785970e-01 1.71568310e+00 6.06682234e+02 1.06989425e+02 1.72922269e+05 3.51110808e+02 1.63998814e+00 7.80030067e+05
5.81250000e-01 1.54990058e-01 1.71568080e+00 6.06683040e+02 1.06991175e+02 1.72921726e+05 3.51110177e+02 1.63999254e+00 7.80032739e+05
5.93750000e-01 1.57194145e-01 1.71567426e+00 6.06684726e+02 1.06991279e+02 1.72920659e+05 3.51109347e+02 1.63999894e+00 7.80035384e+05
6.06250000e-01 1.59398232e-01 1.71566308e+00 6.06687071e+02 1.06990921e+02 1.72919002e+05 3.51108270e+02 1.64000744e+00 7.80037806e+05
6.18750000e-01 1.61602319e-01 1.71564710e+00 6.06690023e+02 1.06990116e+02 1.72916758e+05 3.51106984e+02 1.64001781e+00 7.80039757e+05
6.31250000e-01 1.63806407e-01 1.71562935e+00 6.06693086e+02 1.06989031e+02 1.72914336e+05 3.51105700e+02 1.64002834e+00 7.80041096e+05
6.43750000e-01 1.66010494e-01 1.71561368e+00 6.06695916e+02 1.06986903e+02 1.72912227e+05 3.51104625e+02 1.64003729e+00 7.80041999e+05
6.56250000e-01 1.68214581e-01 1.71560031e+00 6.06698445e+02 1.06984255e+02 1.72910460e+05 3.51103773e+02 1.64004468e+00 7.80042641e+05
6.68750000e-01 1.70418668e-01 1.71559223e+00 6.06700204e+02 1.06981286e+02 1.72909381e+05 3.51103234e+02 1.64004918e+00 7.80043009e+05
6.81250000e-01 1.72622756e-01 1.71558676e+00 6.06702303e+02 1.06979209e+02 1.72908509e+05 3.51102583e+02 1.64005524e+00 7.80046136e+05
6.93750000e-01 1.74826843e-01 1.71558784e+00 6.06702748e+02 1.06977633e+02 1.72908629e+05 3.51102607e+02 1.64005563e+00 7.80047126e+05
7.06250000e-01 1.77030930e-01 1.71559334e+00 6.06702827e+02 1.06976187e+02 1.72909312e+05 3.51102867e+02 1.64005456e+00 7.80048960e+05
7.18750000e-01 1.79235017e-01 1.71560399e+00 6.06702271e+02 1.06974309e+02 1.72910730e+05 3.51103567e+02 1.64005060e+00 7.80050745e+05
7.31250000e-01 1.81439105e-01 1.71561857e+00 6.06701191e+02 1.06971743e+02 1.72912759e+05 3.51104704e+02 1.64004392e+00 7.80052127e+05
7.43750000e-01 1.83643192e-01 1.71563423e+00 6.06699924e+02 1.06968661e+02 1.72915017e+05 3.51106083e+02 1.64003595e+00 7.80053032e+05
7.56250000e-01 1.85847279e-01 1.71565034e+00 6.06698611e+02 1.06965057e+02 1.72917405e+05 3.51107635e+02 1.64002722e+00 7.80053638e+05
7.68750000e-01 1.88051366e-01 1.71566255e+00 6.06697766e+02 1.06961888e+02 1.72919228e+05 3.51108838e+02 1.64002073e+00 7.80054300e+05
7.81250000e-01 1.90255454e-01 1.71566854e+00 6.06697621e+02 1.06959585e+02 1.72920176e+05 3.51109538e+02 1.64001765e+00 7.80054996e+05
7.93750000e-01 1.92459541e-01 1.71567005e+00 6.06697857e+02 1.06958570e+02 1.72920505e+05 3.51109896e+02 1.64001697e+00 7.80055676e+05
8.06250000e-01 1.94663628e-01 1.71567042e+00 6.06698246e+02 1.06959153e+02 1.72920448e+05 3.51109705e+02 1.64001870e+00 7.80057441e+05
8.18750000e-01 1.96867715e-01 1.71567131e+00 6.06698120e+02 1.06960968e+02 1.72920516e+05 3.51109659e+02 1.64001932e+00 7.80058466e+05
8.31250000e-01 1.99071803e-01 1.71567363e+00 6.06697591e+02 1.06964069e+02 1.72920795e+05 3.51109751e+02 1.64001915e+00 7.80059529e+05
8.43750000e-01 2.01275890e-01 1.71567859e+00 6.06696486e+02 1.06968446e+02 1.72921477e+05 3.51110122e+02 1.64001741e+00 7.80060578e+05
8.56250000e-01 2.03479977e-01 1.71568556e+00 6.06694945e+02 1.06973652e+02 1.72922467e+05 3.51110706e+02 1.64001441e+00 7.80061556e+05
8.68750000e-01 2.05684064e-01 1.71569239e+00 6.06693338e+02 1.06979210e+02 1.72923459e+05 3.51111321e+02 1.64001133e+00 7.80062440e+05
8.81250000e-01 2.07888152e-01 1.71569952e+00 6.06691745e+02 1.06984685e+02 1.72924547e+05 3.51112074e+02 1.64000793e+00 7.80063386e+05
8.93750000e-01 2.10092239e-01 1.71570337e+00 6.06690834e+02 1.06989316e+02 1.72925109e+05 3.51112427e+02 1.64000686e+00 7.80064675e+05
9.06250000e-01 2.12296326e-01 1.71570250e+00 6.06690973e+02 1.06992644e+02 1.72925122e+05 3.51112630e+02 1.64000829e+00 7.80066398e+05
9.18750000e-01 2.14500414e-01 1.71569796e+00 6.06691737e+02 1.06994643e+02 1.72924504e+05 3.51112304e+02 1.64001197e+00 7.80067901e+05
9.31250000e-01 2.16704501e-01 1.71568910e+00 6.06693229e+02 1.06994660e+02 1.72923330e+05 3.51111733e+02 1.64001723e+00 7.80068724e+05
9.43750000e-01 2.18908588e-01 1.71568158e+00 6.06694431e+02 1.06993591e+02 1.72922252e+05 3.51111085e+02 1.64002140e+00 7.80068721e+05
9.56250000e-01 2.21112675e-01 1.71567764e+00 6.06694976e+02 1.06991375e+02 1.72921604e+05 3.51110575e+02 1.64002299e+00 7.80067658e+05
9.68750000e-01 2.23316763e-01 1.71567430e+00 6.06695572e+02 1.06988433e+02 1.72921054e+05 3.51110142e+02 1.64002421e+00 7.80066584e+05
9.81250000e-01 2.25520850e-01 1.71566849e+00 6.06696831e+02 1.06985522e+02 1.72920197e+05 3.51109591e+02 1.64002745e+00 7.80066495e+05
9.93750000e-01 2.27724937e-01 1.71562098e+00 6.06707286e+02 1.06980617e+02 1.72913456e+05 3.51105626e+02 1.64006185e+00 7.80076153e+05
6.25000000e-03 6.86020436e-02 1.17659150e+00 6.94447578e+02 1.33678457e-06 1.01325001e+05 3.00000001e+02 2.00000000e+00 7.92812301e+05
1.87500000e-02 7.08061309e-02 1.17659190e+00 6.94447509e+02 9.59778567e-05 1.01325050e+05 3.00000042e+02 1.99999966e+00 7.92812270e+05
3.12500000e-02 7.30102181e-02 1.17660378e+00 6.94445507e+02 2.86427228e-03 1.01326482e+05 3.00001254e+02 1.99998986e+00 7.92811386e+05
4.37500000e-02 7.52143054e-02 1.17679450e+00 6.94413495e+02 4.75128800e-02 1.01349479e+05 3.00020711e+02 1.99983281e+00 7.92797628e+05
5.62500000e-02 7.74183927e-02 1.17862375e+00 6.94107680e+02 4.78330923e-01 1.01570322e+05 3.00207810e+02 1.99832957e+00 7.92669514e+05
6.87500000e-02 7.96224799e-02 1.18988899e+00 6.92221631e+02 3.14858296e+00 1.02939843e+05 3.01375122e+02 1.98905647e+00 7.91856428e+05
8.12500000e-02 8.18265672e-02 1.23364606e+00 6.84809117e+02 1.34961685e+01 1.08377360e+05 3.06040101e+02 1.95306116e+00 7.88363402e+05
9.37500000e-02 8.40306544e-02 1.33526455e+00 6.67639525e+02 3.64983873e+01 1.21428685e+05 3.16799376e+02 1.87391129e+00 7.81547559e+05
1.06250000e-01 8.62347417e-02 1.47873360e+00 6.44201256e+02 6.57954558e+01 1.40434444e+05 3.30836977e+02 1.77590262e+00 7.77757901e+05
1.18750000e-01 8.84388290e-02 1.60375458e+00 6.24488423e+02 8.83303512e+01 1.57391235e+05 3.41879436e+02 1.70153359e+00 7.78681204e+05
1.31250000e-01 9.06429162e-02 1.67801897e+00 6.12900259e+02 9.99769354e+01 1.67668175e+05 3.48084044e+02 1.66035642e+00 7.79724989e+05
1.43750000e-01 9.28470035e-02 1.71001145e+00 6.08210165e+02 1.03369251e+02 1.72096239e+05 3.50592570e+02 1.64356519e+00 7.80462070e+05
1.56250000e-01 9.50510907e-02 1.72300143e+00 6.06227411e+02 1.04310127e+02 1.73974744e+05 3.51747415e+02 1.63608864e+00 7.80223848e+05
